label, text
"4","If you follow any of my reviews you will see I am attempting to try every Gyro place I pass by.  I have easily eaten at 30-40 unique shops and each has their ups and downs but few have the complete package for me. Kings is no exception.  I would say they have the best Tzatziki of any place I've eaten at locally.  They use the same Pitas as most good places do.  Yet they lost me with the generic borderline grocery store frozen fries.  The establishment is nice, they people are nice.  I would have dropped a fifth star if the fries had not bored me."
"4","Nice place, clean, spacious room."
"4","How have I never reviewed this place before? It's close by so I do come here. Like once a month I show up. \n\nIt has that great dimly lit dive bar feel. You know you could get laid if you wanted to.  The drinks are cheap and the bartenders are cool. \n\nI like the people most.... you get such a fun variety the normal alcoholics, people in their work clothes, people hoping not to run into anyone they know, and plenty of stoners. Being a semi attractive girl the mostly male patrons treat you like you are family.... the creepy kind they want to kiss... but still family.   You can be relaxed and grab a few beers or get good and drunk either way you will fit  fit in just fine. \n\nIt's worth a trip and when the drunk people get kicked out of Santisi Brothers they walk to the other side if the parking lot and come here.  If nothing else grab a beer and watch the people that come here. \n\nAlso I might note that they only have 1 stall for women but there is often no line and MOST the time it does not smell like farts and coochie."
"3","Service was excellent.  I couldn't believe how fast they served my lunch.  Food was good and reasonably priced.  I liked that they brought out a side plate with fried won tons like a Mexican restaurant would tortilla chips.  I ordered kung pao shimp and cleaned my plate. Decor ah...as long as the food and service are good dated decor isn't a showstopper."
"5","Extremely fast service food was out quick and fresh! Would most likely come back soon! Recommend this to anyone."
"5","My daughter and I had food delivered yesterday. O my goodness everything we ordered came hot and freshly prepared. My favorite was the Crab Puffs and the Sweet and Sour Chicken. My daughter loved her Fried Shrimp and Sweet and Sour Chicken. The portions were big enough that we shared with my 2 boys when they got home. I had the Combination Dinner, it was a lot of food. My daughter had Chicken, Rice, and Shrimp. Will definitely be ordering front them again. Also they were very friendly. Even answered questions we had about a different dish."
"4","As a girl who was raised in Arkansas, I do, from time to time, get a hankerin' for fried chicken. I didn't feel like going to the store, washing dishes, etc, so I headed to this KFC.\n\nKFC has changed a lot since I was a kid. It seems a lot cleaner. And I certainly don't recall not one, not two, but three cameras at the registers. But that's the world we live in, I guess. \n\nRegardless, this particular location is extremely clean, the employees seem to actually enjoy their jobs, and the food is made pretty quickly. In fact, last night, Vanessa actually special-ordered some chicken tenders to be made a la original recipe, instead of crispy, which is the only way listed on the menu. How nice!\n\nThe sides now come in reusable containers. So reuse them! There's no sense in putting more trash in our landfills if you can reuse them...for food, crafts, cannabis...whatever.\n\nSide note: in Cabot, Arkansas, KFC has a buffet. And a chicken liver meal. The buffet, I could do without, but I could dig some liver every once in awhile. Hint hint."
"4","I love Villa Deli and have been going for years.   I went for lunch today and they now sell Pizza and are under new ownership.  The sandwiches are still the best and of the highest quality.  The pizza was pretty good as well, I wish they would sell one slice but you have to buy two.  The one thing that is missing is the friendly service the old owners used to provide.  The service was not bad but there was no conversation or anything more than taking your order and thanking you while paying.  I think the charm of this place was how the old owner used to come out and talk to everyone and just made you feel good about being there.    Keep up the good work, but engage with your customers more and I promise they will keep coming back!   Good Luck"
"5","Great bagels! Not the best atmosphere but good coffee and bagels. Fair prices, friendly staff... I will definitely go there more often."
"2","Went on Saturday for lunch and the dining area was not to busy. Their was on server who managed all the tables. Since she was the only server the drink order took about 5 minuets after we arrived. My rating is based off of food quality. I ordered the Large New England Clam Chowder for 4.95, not badly priced, however I have had better canned chowder. very salty and WAY to much butter. Also the temperature for the soup was warm not hot, which probably means it was microwaved/ re-heated. We also ordered cheese sticks and calamari. They did look good when they cam out however, both dishes were under cooked and had to be sent back. Who wants soft calamari and cheese sticks? After the food was brought back to our table, the items still were not crsipy, whatever. the flavor of the breading on the calamari and cheese sticks was so bland and the marinara sauce was sub-par. Unfortunately i would not go back the Chowder house, rather go to Red Lobster!"
"1","Good if you like painfully slow service, frozen breaded seafood, and potato soup passed off as clam chowder.  This restaurant, while decorated in tacky, outdated marine decor, used to be really great.  Disappointed that the place I used to go for a taste of New England \""home\"", is now serving overpriced meals with a side of ridiculously slow service."
"3","I grew up on the coast in New England so I know my chowder and seafood.  Taylor's is a fun place to go for that New England seafood house experience in the Phoenix area.\n\nI always order a bowl of chowder which is just okay.  Creamy with plenty of clams and potatoes but has a strange flavor ingredient that I can't quite place which makes it taste just a bit off.  A small dollop of butter stirred in makes it taste more authentic.\n\nThis is one of very few places in the area where you can get fried scallops that come out tasting how they should and remind me of being back in Massachusetts.  Very large and fresh with a light batter and fried golden brown - delicious.\n\nI know this place has been around forever and it shows.  It really reflects a bit negatively when the decor in the restaurant is fun and authentic, but covered in dust and cobwebs.  The owner really just needs to shut down for a week and pull everything out and re-do it with the same theme but updated.  It would really really improve the experience!\n\nMy other reason besides the chowder and decor that garnered only 3 stars is the fact that they won't take AMEX cards.  I know many smaller places don't but it is really a pain when you are traveling and cannot use a corporate card to pay for meals and need to use either a personal card or cash to pay.\n\nIf the owners of Taylor's read this review and fix these things I guarantee they would begin getting 5 star ratings across the board!"
"4","I never write reviews for fast food, but this place was clean and the staff was pleasant.  The food, well it was Taco Bell would you expect anything different, it was good"
"4","Though not the cleanest Denny's I've been to, the service is really nice so I'll keep coming back. \n\nThe dirty that I'm referring to is in between the double-pane windows is soap film that makes it look like the windows are really dirty, but I know it really isn't on the inside of the restaurant."
"2","We came here for breakfast the other morning and got right in. The place looks like it might have been remodeled(?) when me and my husband went to sit in the booth our knees were smashed into each other that we could not sit across from each other. The food was not as good as it usually is, but that won't stop us from going back. We will just have to sit at a table. The waitress was really nice and service was fast."
"4","Are you sure this is a chain?\n\nThe staff is awesome the food is great. The prices are reasonable. \n\nSounds like a mom n pop type place to me. \n\nI still am a fan of the Pollo Fundito... wife tried the shredded beef one and it was good but not as good as the chicken."
"1","Zero stars. Do not stop there, do not order. Do not waste your time or money. Filthy dirty carpet  (what is the kitchen like?) The food is disgusting.  Red hot plates....ice cold enchiladas...no flavor. Disgusting place.  There is SO much good Mexican food in this area.....BUT NOT HERE!"
"3","Absolutely AVERAGE donuts; not terrible but nothing special. To be honest I'd give the QT a higher mark for donuts than Bosa."
"5","Best doughnuts in Chandler. Fresh doughnuts made throughout the day. Every drink under the sun besides coffee."
"5","We have been taking all of our dogs to Dr. Weikhorst for more than 10 years. He is a very compassionate doctor and a pleasure to work with. We recommend his services to everyone."
"4","I had the burger again this time. It was not greasy at all and had a nice flavor. I asked for some of the jalapeno cream cheese to try with it. That stuff it awesome. \n\nThe fries were thick but not steak fries. I liked them a lot. \n\nThe staff was really nice but a bit slow on the kitchen side. I however, did not mind as it was beautiful to sit out on the patio, wind blowing through my used be hair looking out over the desert. \n\nPrices are good, totally worth a drive to New River."
"1","Drive-up ordering box broken for months, today at lunch ordered a Double Del Cheeseburger but they had no meat to make burgers.  Need I say more! Off too Whataburger."
"3","So my coworkers and I had decided to try this place for lunch the other day, and their sandwiches were mediocre, their 5 layer brownies were good but a bit too sweet for all 4 of us that tried it.  I also had tried the cinnamon roll which was decent as well. Personally id rather just got to cinnabon for then drive all the way out there for theirs even though theirs is Huge.  I had also ordered the sugar cookie which i was expecting to taste like those cake sugar cookies with frosting was a normal sugar cookie but with frosting. So not my cup of tea but im sure plenty of others that need a good sugar rush would enjoy this immensely."
"2","I am a fan of taco stands in general, but....\nThis location consistently ruins my beloved bacon, potato, egg and cheese breakfast burrito.  Every now and then they get it just right, but most of the time there's something missing from it.  The bacon is frequently burned to a crisp, and the eggs...OH the poor eggs.  They are browned beyond all recognition and sometimes just a thin layer of bubbly burned stuff."
"2","We came here on a regular basis until they started wrapping our three rolled tacos with cheese and guacamole in paper rather than the little black boxes that always came in. Now the guac I get charged extra for, is all over the paper and not on my tacos. I'll go elsewhere moving forward."
"1","Worst McDonald's ever. They will make you wait in the \""Reserved Drive-Thru Parking\"" every time. What's the point of a Fast Food Drive-Thru when you have to pull over and wait afterward? This has always been an issue with THIS particular location. Supposedly, as legend has it, you are being made to wait in the reserved area so they can prepare 'fresh' food....as car after car after car behind you drive-thru and patrons receive their food with ease? Think about it this way...when was the last time you could remember noticing a special waiting area at the drive-thru at McDonald's? Exactly, they aren't built in to all the stores. The fact that this McDonald's has multiple drive-thru waiting areas should be a huge red flag to anyone in a hurry. Keep driving, there's a better McDonald's just a little further down the road on Alma School and Guadalupe."
"1","Well...take this for a grain of salt as seen through the eyes of a grown up and not a kid's...\nThis place saw it's prime about 20 years ago -- literally.  Every ride looks like it has been revived from the farthest reaches of the 1980's.  In fact, this park is better suited not as a fun place for kids, but as a setting for a movie where the penultimate chase happens in a long-forgotten and run-down amusement park.  I think there was a Liam Neeson movie that ended like this, actually...\n\nDon't bother with the all-day passes, as there are zero rides that the kids might want to ride more than once.  \n\nWe got there right at 10am on a Sat, and so there were no lines at all.  The whole ambiance kinda felt like what Michael Jackson's personal theme park might have looked like if he were galavanting about on his own.  I really can't imagine waiting in any sort of line for any of these rides.  They are all very disappointing, and, well, lame.  \n\nSo says my 5 yr old and 7 yr old.\n\nThe highlight was the soft pretzel from the snackstand.\n\nSave your money and don't bother coming here."
"4","This museum is located in downtown Mesa. Parking is right across the street which makes it very convenient! Parking is free which makes it even nicer :)\n\nAdmission is $10.00 per adult or should I say anyone 12 and over. I believe this is a fair price for a museum.\n\nHistory is bountiful within the walls of this museum. The levels of history encompass everyone regardless of age. The kids (young ones) seem to enjoy the large dinosaurs that surround the rooms. There are several \""hands on\"" areas for smaller children. \n\nTeens have a lot to read about rocks, fossils, and history. I am sure you could spend hours walking around reading every last word, it does seem a little redundant and a lot to read.\n\nOver all I think it's a nice museum, I just don't believe it is 5 Stars worth!"
"1","Not much to look at inside, the building is deceiving from the out side I thought there would be a lot more to look at. Walked and read the whole place in 30-45min"
"4","A great museum that my 1 year old can grow into.  There is a soft play area for the 4 and under crowd, but I've been disappointed when bigger kids have been in there taking toys and playing a little rougher than they should be around the little ones.\n\nIt's free for babies under 1, which is great because I don't think they could really get much out of it.  $7 is a reasonable enough price for the kids, but I wish they had a discounted rate for adults as we obviously don't get as much out of it as the kiddos do.  The good thing is that you can periodically find deals on sites like Google offers, so keep an eye out for those.  The basic membership is $60/year and pays the admission for 2 (must be immediate family members.)  That would pay for itself in just over 4 visits, so it's definitely something to consider.  There are also several other membership levels that grant admission to larger families and they seem to pay for themselves in even less visits."
"1","let me detail my last experience:\n\nI called network automotive on Main St. in mesa for a quote for replacing a part on my vehicle.  I had done my own diagnosis and was confident that the problem would be remedied with this procedure.  On this call they took down the information and said they would call me back with a quote.  They did return my call later that day and left a message saying to give them a call back.\n\nI called them back the next day and received a quote that seemed reasonable given the labor rate, and the price that I could find the part for.  I made an appointment for the next day at 8:00 am.  I was under them impression that the part was already ordered considering I was a return customer, and I had an appointment set. \n\nI arrived right at 8am to have the procedure done.  I handed my keys to the person at the desk and proceeded to wait.  What I saw happen next was that my truck was pulled into the back corner angled away from me, the hood put up, and not one person went near my vehicle for an hour and a half.  At around 9:30 I asked them if I should bring it back at a more convenient time.  They said they receieved the wrong part from the parts supplier.  I just looked at the person expecting him to tell me the correct part was on the way and he didn't; rather, he asked, and I quote, \""why do you want to replace that part?  I've never had to replace that part before.\""  I must remind you that on the first phone call I explained to them exactly what I wanted to have replaced and why.  At this time I explained to him exactly what I had already explained twice already, on the phone.  After I finish he tells me that he can only find the part I need for over 3.5 times the price that I could find it for from Autozone.  As this is all happening the tech has finally decided to pull out the old part, and he comes walking in to the desk area with it, and he says, \""yeah, it's bad.\""  This made me think that it took about 2 minutes to get the part out.\n\nAll in all, I ended up paying 90% MORE than what they originally quoted me, I paid 125% extra for the part, and paid for 1.5 hours of labor, for a 15 minute job.  I was there right at 8, and was able to roll out at 10:50.\n\nIn conclusion I will never take my vehicle back there.  My vehicle is over 10 years old and I maintain it very well, as it is an essential part of my livelyhood.  It's unfortunate that we cannot count on a local business such as this one to take care of the people from the town where they do business.\n\nI see a lot of people that give rave reviews over their alignments, and I'm sure they probably do a good job, but if you need parts, prepare to get GOUGED."
"5","it's apparent that this place use to be a bank, but after stepping inside you don't even notice you just stepped into a bank. it's like you just stepped inside a restaurant in italy. haha not really but the feeling takes over.\n\nthe service was great!! they were so nice and very knowledgeable. when i was there one of the servers dumped a whole tray of drink on to this customer's table. the customers were understandable about the whole situation. her co-workers helped her out and didn't leave her hangin', that's always nice....\n\nthe food was great!! it was VERY good!! i had the Veal with Lemon and Artichoke YUMMMMY!!! and my sister had the Cataloni that was heavenly good!\n\ni'll post pics later, but that place was really good. i would so go back there for dinner.\n\nWAY TO GO RIGATONY'S!!!!"
"2","Frankly, I was not impressed. I was asked \""links or patties' I chose links, I got patties.. I asked for eggs 'over easy', they were raw around the yolks even though the outside was cooked, looked like they were steamed or something... Bread / toast was below par and over buttered. Marmalade comes out in some kind of pot - why?\n\nSo, short version, I eat out a LOT in these kinds of places - and this is one where I won't be going back. Iowa Cafe just down the road blows it away."
"1","Do not waste your time or money living here. They will find a way to charge you when you move out. Jessica the property manager is awful. The gate, hot tub, and pool are never working. There is black widows and scorpions everywhere. The carpeting is gross and the apartments are dingy. Move down the road and don't waste your efforts even looking at this sad place."
"4","Pretty good and they deliver! The nachos are excellent and they put the cheese sauce in its own container and is more than enough for an extra side of chips. Most locations are cash only which can be a bummer"
"2","This restaurant was recommended to me.  I just wasn't that impressed.  Went for lunch on Sunday.  The place was empty except for one other couple that came in as we were getting ready to leave.  \n\nThe service was really bad.  We were ignored for about 5 minutes after coming in and sitting down.  Our drinks and food were all served promplty  but with no smile or friendliness.\n\nThe menu was a list of specials hanging all over the walls.  The only vegetarian option was Green Curry so I ordered that.  The soup came out first and had brown curly noodles in it as well as chunks of small brown pieces of chicken.  Two of my kids liked it but I couldn't try it.  Lunch was served with fried rice instead of white or brown and I wasn't a fan of that.  The egg roll also had meat so I couldn't try that.\n\nMy girls shared the chicken teriyaki and were not impressed.  The fried pieces of wonton were the most popular part of the meal.  My son had the red beef curry and enjoyed it.  So did my husband.\n\nI won't be back."
"2","Thought I'd give this place a try since it was near work and I love Thai Curry.  It was eh.  First, the soup was really bad, brown rotini noodles, brown broth, very unappetizing.  I ordered the beef curry lunch special.  Not much beef a TON of bamboo shoots, some sauce and fried rice.  The sauce was ok.  \nNext time I'm looking for Thai Curry near work, I'll search for somewhere else."
"3","So I went here the other day with a friend for lunch. The food was.... strange. I don't know if this place makes Thai food from a different region than most others or what, but the menu was not what I expected and the food was not what I expected. The place had some 'Chinese' lunch specials.... which is weird in itself, and the main menu had thai food I guess. I ordered the chicken with pan fried noodles.... expecting like a crispy noodle. Not the case. I don't know why they call these pan fried noodles... they're just kind of greasy wide rice noodles that are like Chow Fun or something.... not at all what I expected. Also, what I found really strange, was that a) they don't have you choose a spice level, so the food isn't spicy at all and b) the food had green onions and cilantro and that's it as far as vegetables go. Every Thai place i have ever been to uses lots of fresh vegetables, which is why it generally is better than Chinese food. The noodles were fine, they had a decent taste, but I wouldn't want to go get them again. My friend really likes the curry here, so maybe that's good and I should try it next time.... but honestly I didn't think this place was so great.... Also, it was pricier than any other Thai food place I've been to, with most entrees costing around 10$."
"5","There is a reason Milanos has been in business as long as they have! The selection is great and it is one of those few places that you can establish a relationship with the guys working there."
"2","To your left you'll see a rock that looks like a dinosaur and to your right you'll see a rock that looks like a person.  Sometimes you'll see some real animals, but not today...  \n\nReally? Is that all you've got.  Maybe we just didn't luck out, but our tour guide was horrible.  Not witty, not funny, not even that interesting.  He was clearly reading from a script because at one point he lost his place or got confused or something and ended up re-reciting the entire opening three minutes, word for word.  Most of the time he just but on a soundtrack, which clearly was way too short for the entire 90 minute tour since we listened to the Titanic song 4 times.  As a side note, you may not want to remind people of a huge boat accident when we're doing a boat tour... but that's just me.  \n\nDefinitely something for the older crowd, but even they seemed restless after about 45 minutes."
"4","The Dolly Steamboat tour makes for a nice family outing.  One of the other posters mentioned a concern over the winding roads to get here but I think the scenery and one lane bridges along the way is half the fun. Just keep your eyes on the road, take it easy and watch for other drivers. I always take family and friends from out of town out this way for the beautiful scenery but hadn't tried the Dolly Steamboat tour.  Glad we did it.  My girlfriend and I took my sister and her family on the 4:00pm tour, which I think was probably the best time to go.  The 12:00pm (noon) tour would've been hot and I think perhaps the sun might have been in our eyes and reflecting off of the lake the entire time, so I was happy with the late afternoon tour we chose. Everyone in our party really enjoyed the tour.  Our guide was very nice and very funny but didn't overdo it.  He explained the history of the canyon and its natural features as well as the wildlife as we made our way around the lake.  We saw a bunch of Bighorn sheep along the rim of the canyon and a Bald Eagle soaring back and forth across the lake.  I've been on other steamboat tours and in my opinion this one seemed very family oriented and less about beer / drinks, which is what we were hoping for as my two young nieces were the primary reason for our Canyon Lake excursion.  Party boats are always fun but this felt like a family boat and although I don't know what the Dolly nighttime tour is like, the afternoon tour was perfect for a family."
"4","Very professional and friendly to this visitor from cold Chicago here for Cubs spring training. Fit me in last minute. Great wax and pedicure - personalized service. Highly recommend."
"5","Faith Works Automotive does good business.  I have a 2004 Toyota Matrix with 152k miles.  I called at 2:30 pm, made it into the place by 3 pm, had them inspect all my brakes, was told that I only needed to replace the back ones, and that even though my tires were cracking that I could still get another 1-2k miles out of them.  The cracks were more due to the kind of rubber composite the tires were made of.  And I had an oil change and was out the door by 4:30 pm.  Fast, honest, and fair.  I think I've found my new mechanic."
"2","I'm gonna have to lay down a star reduction for this place, unfortunately.\n\nHad breakfast there Sunday 2-20-11.  With tip, came to $11.\n\nWent with the protein punch, the \""Carne Asada Platter\"" with two fried eggs.\n\nI was hoping for some \""seasoned\"" carne asada, which most places give you these days.\n\nThis was just a short, skinny section of over-cooked flank steak.  VERY tough.  Hard to cut with a sharp knife and hard to chew up.\n\nEggs and re-fried beans were nothing special.  Beans basically tasteless.\n\nThe one semi-bright spot was the salsa served with chips before the food came out.  It was good.  Not excellent, not VERY good, just....Good.\n\nI'm gonna have to say this place is hovering between \""slightly below average\"" and \""average.\""\n\nWon't be going back."
"4","I pulled up to the store, and my wife (disgustedly) asked \""Are you sure this is it.\"" I told her to be patient and have an open mind.\n\nAfter entering the store part, I was pretty impressed. They had probably one of the largest beer selections I'd seen. And their website stated that if they didn't have it, they could probably get it for you. Nice!\n\nThen, we went downstairs to the wine bar. That sold us right there. Cozy, friendly, good selection... I want to go back. Soon!"
"5","Oh wow! This place is a surprisingly unexpected treat!! One of my besties and I went here last night to meet up with some of his coworkers. We didn't really know what to expect, so we dug our heels in for a night of randomness...and they did not disappoint! The outside just looks like a regular liquor store, if you drove past it you wouldn't even notice it. But once you walk through the doors, the alcohol heavens open up and little drunken angels start singing 'If you want it, we got it! la la la la la!!!' I was amazed at the selection and had barely been there 30 seconds when I noticed the sign directing us downstairs to the cellar and pub area...and even more choices!!! Every microbrew, macrobrew, and everything in between that you have ever (or never) heard of is down there. We opted for the $5 wine tasting to start...and didn't regret a second of it! There were (I think) 6 types ranging from riesling to shiraz. Each one better than the last. Then we purchased several other bottles of delicious wines, including a very strange cabernet sauvignon named 'Giani'. It is a chillable red wine that is EXTREEEEEEEEEEEMELY sweet. Not in the way that people say 'Oh this red wine isn't as dry as this other one' NO! It was actually sweeter than grandma's coffee. So if you are someone who thinks you don't like red wine because it's not sweet, try this stuff, it will make you a believer."
"5","Stopped here even though I'm way against anything to do with \""Sun Devils\"".lol.  \n\nGreat beer selection of super hard to find brews. Even better wine selection downstairs and a laid back lounge. We stopped by and the wife had a glass of wine and I had a pint of Beer Republic beer. Great bartender downstairs with knowledge of beer and wine. I would totally come here to shop and have a drink downstairs in the lounge."
"5","So you will stop when the GPS tells you to, and you will instantly double check the address. You will question yourself, because this just CANNOT be it. You expect a wine cellar and what you have is this dinky liquor store. You enter the dinky liquor store and it couldn't be more anonymous, but if you just stay true (Navy term I believe) there is a staircase that leads down. Normally this is a bad sign, never go downstairs in a dinky liquor store - this one is the exception. I find the experience to be a little Narnia-like. But it isn't Narnia; it's a really cool looking wine bar. \n\nAnd this would be cool if this was it - but wait, there's more.\n\nThere is also a lounge area where people can relax and hang out and the rumor says that they play live music down here. I have totally missed it every time, but I cannot blame the establishment for my failure to plan. \n\nThey have a nice wine selection, and a limited but eclectic beer selection.\n\nI have not been here for the live music, so I cannot say much about the clientele.. but the establishment is really nice. First I was put off by the way I came here (through the dinky liquor store) but now I feel that belongs in a speakeasy kind of way."
"1","Cranky old man who has been in the business too long. If his work product was great perhaps it would be worth it but his results are hit and miss. I would not recommend going to this man."
"2","I have been a loyal customer since 1999. Makes me sad to right a bad review but since high schools closed their campuses Steves place has deteriorated tremendously. I went in as usual for lunch ordered my sub and returned to work with the wrong sandwich. I ate it upset but so hungry after picking off the dreadful items. I called spoke with a nice man who said come in I will write ur name down. I did and 4 people playing around in the back told me I need to speak with owner which I said no problem and their response was he is out of town. They all thought it was funny and I was so upset. If Steve's crazy sub ever goes out of business it will be because of the horrible customer service from his teenage and one grown man who seem to not care if customers ever comeback. Steve please read this and several others I have read that your staff needs to go. I hope someday I will be treated as a customer and maybe even get the sub I paid for."
"3","do not fear this yellow and red striped hut, right here in Mesa's hood :)\nRolberto's has some pretty good stuff going for it.. their Carnitas is more traditional, and flavorful, than similar establishments.. their pico, and guacamole are really awesome, totally homemade.. (tasting, at least).. \nIt's not the BEST taco stand in town, but it does the trick, especially if you live nearby.  This is a walk up, cash-only, 24 hour, outdoor seating, or drive thru kinda place.."
"4","Great Chili Cheese fries and plenty of sports channels to pick from. Impressive shot menu as well. We'll definitely be back!!!"
"1","There were COCKROACHES crawling ON the bar top. Multiple. And many other bugs as well. We decided to just chug our cheap beers and get the heck out of there, but service was very slow AND when we got our check, we had been charged 3$ for drinks that were posted as being $2.50 not only in the menu, but on two other signs in the restaurant. I don't know why I would have to tell a bartender how much their drinks cost, and \""Trixxxxeee\"" was one of the worst bartenders I've ever been served by. I wish I could give this place no stars."
"3","The food is good and the prices are cheap. Just make sure you check your bag before you leave the store or the drive thru. I go here all the time and about half of the time they don't give me everything I ordered. \n\nThey're normally happy to get you everything once you point it out to them though. If you order one combo meal and don't ask for anything special like no ice in your drink or no pickles on your burger or an extra hash brown you'll probably get everything. But ordering it your way most likely will lead to it being done the wrong way until you ask to have it fixed. \n\nThe 2 tacos for a buck is always good and they always have a promo menu item that is normally very good as well."
"2","About 2 days after I posted my initial review on here, I got a call from this hospital.  They wanted to explain why I ended up with the charges for the IV when I had told them not to do anything until after the consult with the doctor.  I felt a bit like I was in some kind of country where I didn't have free speech rights, so I hung up.  The hospital should have thought about the charges they were charging me for AT THE TIME I SHOWED UP WITH A CRISIS rather than taking advantage of my emotional state.  And I'd like to revise my estimate of the doctor's knowledge.  I showed up with a cat I suspected had been poisoned with antifreeze.  The doctor told me that was unlikely because according to her antifreeze does cats in so quickly they won't be alive for  couple days like mine was.  She was wrong, as I had the kidney tested at a vet diagnostic lab.  Just be CAREFUL who you go to and who you pay a lot of money to.  Do your own research.\n\n9/27/13:  Someone thought this review was \""funny\"" ?!?!?!  What kind of nut thinks this is \""funny\""?"
"2","We brought home a puppy from the shelter 8 days ago with a respiratory infection. She was on medication for a few days, and then in less than two days' time, she got very worse. \n\nWe rushed Milly to this location at 3AM last night. She was in a lot of pain and had the hardest time breathing. The staff members were friendly for the most part and pretty knowledgeable. They wanted to hospitalize Milly for a few days to run some tests on anemia, tick diseases, and other various long-term potential health issues. We were quoted that the treatment plan may range from about $4-5,000. We don't have that kind of money. We decided that these tests could wait until the morning - we just wanted to get her breathing normal, and if she had anemia or something long-term that our day vet could help us for a fraction of the price in the morning. We accepted some antibiotics and a fluid injection, because a few hundred dollars was the most we could spend at the time. They kindly gave us some recommendations for at-home remedies as well.\n\nMilly passed away later in the night. We took care of her most of the night to the best of our abilities. Even if we had known that she would pass away so soon, there was no way that we could have afforded to have her hospitalized. I just wish that we could have done something to help her immediately, instead of spending thousands on the unknown."
"2","Outrageously priced. I get they have state of the art equipment but we couldn't afford to use any of it. While the staff is super friendly we did have one of the doctors say, after we couldn't pay to have anymore tests done, that it wouldn't be bad if we choose to put our dog down. I have no idea how a person can be so cold. Do no harm, right? Our dog only stayed 24 hours at the place and it ran us around $2000. We took our dog somewhere else that was much more affordable and they saved his life. He stayed at the other place for about a week. Same treatment and it cost us less than the one day at VCA."
"1","The only factor that made this place ever worth mentioning in a posiitive manner it's the Mgr. Alex. He treats people with nothing but respect. He does what he has to yet leaves me with more dignity than any type of subcontracted company that is yet anotehr tool of the system. I was there when he prevented a guy from physically attacking one of the other employees without any force. He knows how to handle himself professionally while respecting the community."
"2","It's old and smells off!  Always have to wait in long lines to check out AND NO SELF CHECK OUT!  Never been impressed with Basha but this is one of their low end stores."
"1","We had a negative experience at Camping World regarding our potential RV purchase on April 10, 2013.\n\nThe Camping World we visited was in Mesa, Arizona (2222 E Main st., Mesa, AZ).\nWe were working with sales person RYAN. (Young Caucasian with furr on his teeth)\n\nRYAN found a used RV that came in on trade that he thought we may be interested in. Camping World hadn't gotten the unit yet, but we were told we could view the used RV soon. To have Camping World's salesman hold the unit for us- he recommended we put a refundable hold deposit of $1000 down, and Ryan (The furry toothed salesman) assured us the deposit was refundable. We also hadn't actually looked at the RV yet, but thought the RV could be a potentially great unit to buy- so we left the $1000 refundable sight unseen deposit.\n\nFor personal reasons, we elected to continue our RV search and asked to get our refundable deposit returned.\n\nObtaining our refundable deposit did not go so smoothly!  I went to Camping World to thank Furry Toothed RYAN for his time, but we decided to take our REFUNDABLE $1000 DEPOSIT back and continue our RV search. This is when RYAN collaborated with his unprofessional Money Hungry Sales Manager to notify him that I was there to get back our deposit and release the hold on the RV we hadn't seen and continue our RV search. This is where these bogus money hungry salesmen began to RAZZ me, a Female Client. Rudely interrogating me with comments like \""Why do you want your deposit back... We've spent a lot of time locating this RV for you\""... Then proceeded to laugh at me like a load of overweight hyenas when I stated that we are simply going to continue our search for the perfect RV for our family and that we would like our refundable deposit back.  I am embarrassed with Camping World, and the Mesa, Arizona Camping World Team should be ashamed of themselves.\n\nI followed up with our furry toothed salesman RYAN via email to share our camping world experience.\n\nI'd like to add that RYAN proclaimed to my hubby (over the phone on April 16, 2013) that him and the sales team were rude to me and interrogated me because they were frustrated on their end because they spent a lot of time locating RV's for us to look at. (Um hey dirtbags, we were shopping for the perfect RV for us, we weren't in the market to just buy something y'all \""worked so hard to find\""... Get a real job lazy schmucks, locating an RV on a computer isn't rocket science.)\n\nI'd like to respond to RYAN by saying that his frustrations are very trivial compared to what we have to manage on a daily basis. I'd also like to explain to RYAN and the Mesa, AZ Camping World Sales Team that asking for our refundable deposit, whatever the reason, doesn't call for disrespect and interrogation of a female client.\n\nWe were looking to purchase a new fifth wheel RV, and were not desperate to just buy anything. We have a very unique living situation, and we were preparing to spend 10's of thousands of dollars on a new RV- and when making this decision, we weren't going to make a purchase until we found the fifth wheel of our liking. A fifth wheel that we love, 100%.\n\nAfter putting down a refundable depoit on a used fifth wheel that we hadn't actually looked at- we decided to continue on with our search for a new fifth wheel.\n\nCamping World's Sales Team in Mesa, Arizona were so desperate to make a sale, that they literally disrespected and interrogated me when I told them we elected to take our refundable deposit back- and continue our search for the perfect RV for our family.\n\nThis is unacceptable, and I certainly do not appreciate my experience with Camping World.\n\nI'd strongly advise buyers to be aware of this when choosing to Shop for RV's at the Mesa, AZ Camping World."
"3","good but NOT amazing.\n\n\nMy Dinner - ordered stacked enchiladas - not impressed with the quantity at all. Such a small serving with too much rice and beans for such a high price\n\nMy Dessert - really good - chocolate chip cookie\n\nHis Dinner - chicken chimichanga - edible but not impressive\n\nHis Dessert - crem brulee - very good\n\n\nWe give it 3 stars because it was a good meal but not amazing...wouldn't go again\n\nStill looking for an amazing mexican spot that isn't a dive!"
"1","The staff seemed friendly, until I got my car back after denying their $300 brake replacement job. They broke an item in my car and they refused to admit it, plus the AC was on full blast."
